,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,daylight_duration
831,2012-04-11 00:00:00+00:00,34.9,26.4,29.56875,38.815453,31.173553,33.54607,0,0,44579.836
832,2012-04-12 00:00:00+00:00,34.4,26.1,29.383337,38.65584,31.303032,33.648537,0,0,44622.28
833,2012-04-13 00:00:00+00:00,34.4,25.75,29.527084,38.75093,30.581512,33.615314,0,0,44664.598
834,2012-04-14 00:00:00+00:00,34.05,25.75,29.625,38.38849,30.779945,34.0041,0,0,44706.766
835,2012-04-15 00:00:00+00:00,34.1,25.85,29.302084,38.723457,30.382301,33.532063,0,0,44748.742
836,2012-04-16 00:00:00+00:00,35.7,26.0,29.856253,40.164574,30.637783,34.281834,0,0,44790.496
837,2012-04-17 00:00:00+00:00,36.15,26.8,30.266668,40.3001,31.46051,34.529667,0,0,44832.008
838,2012-04-18 00:00:00+00:00,35.9,26.6,30.356249,40.000484,31.71339,34.433075,0,0,44873.234
839,2012-04-19 00:00:00+00:00,35.05,26.75,30.10417,39.806973,31.994598,34.964146,0,0,44914.145
840,2012-04-20 00:00:00+00:00,35.35,26.85,30.358337,39.80036,32.489735,35.22816,0,0,44954.707
841,2012-04-21 00:00:00+00:00,35.9,26.35,30.483332,41.688656,31.785534,35.70697,0,0,44994.89
842,2012-04-22 00:00:00+00:00,35.6,25.65,29.733335,39.290283,31.277496,34.084415,0,0,45034.656
843,2012-04-23 00:00:00+00:00,34.15,25.7,29.504166,40.064014,31.608158,34.60381,0,0,45073.97
844,2012-04-24 00:00:00+00:00,33.2,26.9,29.61875,38.51949,31.581955,34.50616,0,0,45112.797
845,2012-04-25 00:00:00+00:00,33.7,27.1,29.824999,39.07392,32.88708,35.14057,0,0,45151.152
846,2012-04-26 00:00:00+00:00,33.25,26.7,29.310411,38.547886,32.312958,34.33624,0,0,45189.32
847,2012-04-27 00:00:00+00:00,32.85,26.75,29.495834,38.104805,32.149136,33.890358,0,0,45227.332
848,2012-04-28 00:00:00+00:00,34.95,27.35,30.606249,39.765728,32.68585,35.06643,0,0,45265.15
849,2012-04-29 00:00:00+00:00,35.8,27.85,30.918749,41.124493,32.711777,35.536327,0,0,45302.746
850,2012-04-30 00:00:00+00:00,35.0,27.2,30.6,39.910442,31.494522,34.976814,0,0,45340.086
851,2012-05-01 00:00:00+00:00,36.5,27.3,31.281252,41.750942,31.777378,35.627453,0,0,45377.14
852,2012-05-02 00:00:00+00:00,36.9,28.25,31.691671,42.006657,31.928284,35.89844,0,0,45413.88
853,2012-05-03 00:00:00+00:00,38.05,28.45,32.300003,42.83243,31.66351,35.998287,0,0,45450.27
854,2012-05-04 00:00:00+00:00,39.05,29.05,32.733334,43.375008,32.10323,35.835217,0,0,45486.277
855,2012-05-05 00:00:00+00:00,38.1,28.75,32.297916,42.425224,31.350235,35.4699,0,0,45521.86
856,2012-05-06 00:00:00+00:00,38.4,27.8,32.25,42.844955,31.436775,35.897076,0,0,45557.0
857,2012-05-07 00:00:00+00:00,36.2,27.65,31.495834,41.878128,32.55841,36.107033,0,0,45591.652
858,2012-05-08 00:00:00+00:00,37.35,27.65,31.602081,41.660713,32.12785,35.88049,0,0,45625.785
859,2012-05-09 00:00:00+00:00,37.4,27.45,31.491663,41.625587,32.66021,35.862453,0,0,45659.36
860,2012-05-10 00:00:00+00:00,36.45,27.55,31.183332,41.855583,32.602226,35.97366,0,0,45692.344
861,2012-05-11 00:00:00+00:00,35.4,27.6,30.897917,40.777428,32.249958,35.123375,0,0,45724.695
862,2012-05-12 00:00:00+00:00,35.75,28.0,31.356253,41.31894,31.920635,35.612698,0,0,45756.383
863,2012-05-13 00:00:00+00:00,35.3,28.05,31.077082,42.346718,32.830757,36.139004,0,0,45787.367
864,2012-05-14 00:00:00+00:00,36.35,28.05,31.631248,41.2386,32.615173,35.851967,0,0,45817.61
865,2012-05-15 00:00:00+00:00,37.6,28.5,32.170834,42.667393,32.158726,36.36006,0,0,45847.113
866,2012-05-16 00:00:00+00:00,37.95,28.35,32.275,45.075127,32.09256,36.883945,0,0,45876.13
867,2012-05-17 00:00:00+00:00,39.25,29.1,33.07083,45.543083,32.64611,37.424984,0,0,45904.668
868,2012-05-18 00:00:00+00:00,39.3,28.7,32.760418,44.606377,32.157063,36.62659,0,0,45932.703
869,2012-05-19 00:00:00+00:00,39.85,28.6,33.199997,43.9597,32.071404,37.09533,0,0,45960.21
870,2012-05-20 00:00:00+00:00,38.6,28.85,32.87083,42.847786,32.48719,37.066288,0,0,45987.168
871,2012-05-21 00:00:00+00:00,38.55,28.8,32.841663,43.605404,31.787178,36.858288,0,0,46013.535
872,2012-05-22 00:00:00+00:00,39.35,29.5,33.33958,44.5257,31.260555,36.468365,0,0,46039.29
873,2012-05-23 00:00:00+00:00,39.55,29.65,33.55,44.578545,32.210648,36.531036,0,0,46064.406
874,2012-05-24 00:00:00+00:00,40.05,30.9,34.67916,44.879505,32.026917,36.9223,0,0,46088.855
875,2012-05-25 00:00:00+00:00,40.1,30.85,34.877087,44.95714,31.734337,37.12466,0,0,46112.6
876,2012-05-26 00:00:00+00:00,39.65,31.0,34.672916,43.130684,31.657127,36.23009,0,0,46135.625
877,2012-05-27 00:00:00+00:00,39.8,30.7,34.477085,44.3351,31.451473,36.262825,0,0,46157.895
878,2012-05-28 00:00:00+00:00,40.25,30.35,34.525005,45.05133,31.69329,36.764202,0,0,46179.375
879,2012-05-29 00:00:00+00:00,39.4,30.95,34.677082,42.802883,31.702713,36.54541,0,0,46200.043
880,2012-05-30 00:00:00+00:00,40.0,30.8,34.614582,44.912437,32.383465,36.662025,0,0,46219.867
881,2012-05-31 00:00:00+00:00,39.2,30.55,34.256252,43.426647,32.41938,36.547634,0,0,46238.82
882,2012-06-01 00:00:00+00:00,39.25,29.6,33.374996,42.841972,32.065594,35.351376,0,0,46256.863
883,2012-06-02 00:00:00+00:00,38.95,29.65,33.45417,42.17839,32.121754,35.683605,0,0,46273.98
884,2012-06-03 00:00:00+00:00,39.65,30.25,34.258335,44.18332,31.887875,36.891716,0,0,46290.137
885,2012-06-04 00:00:00+00:00,39.7,30.55,33.852085,44.052326,32.87025,36.457375,0,0,46305.32
886,2012-06-05 00:00:00+00:00,39.1,30.6,33.6375,43.260868,32.711704,36.246822,0,0,46319.67
887,2012-06-06 00:00:00+00:00,38.35,29.6,32.83958,42.562054,31.662708,35.688618,0,0,46333.203
888,2012-06-07 00:00:00+00:00,38.3,30.2,32.787502,43.172638,31.444523,35.45795,0,0,46345.9
889,2012-06-08 00:00:00+00:00,38.45,30.3,33.562504,43.108288,31.483902,35.78745,0,0,46357.754
890,2012-06-09 00:00:00+00:00,37.85,30.8,33.829174,41.059994,31.671314,35.78284,0,0,46368.766
891,2012-06-10 00:00:00+00:00,37.95,30.75,33.69167,40.470047,31.425549,35.245514,0,0,46378.91
892,2012-06-11 00:00:00+00:00,37.7,28.7,32.21875,40.02133,31.151283,33.81354,0,0,46388.19
893,2012-06-12 00:00:00+00:00,37.8,28.85,32.25417,40.8865,31.291153,34.197666,0,0,46396.586
894,2012-06-13 00:00:00+00:00,36.95,27.0,31.29792,41.825134,31.24545,34.743893,0,0,46404.098
895,2012-06-14 00:00:00+00:00,35.85,26.9,30.914583,41.14216,31.232357,34.618214,0,0,46410.71
896,2012-06-15 00:00:00+00:00,36.6,28.7,31.602087,41.47339,32.448654,35.177505,0,0,46416.418
897,2012-06-16 00:00:00+00:00,36.1,28.05,31.829168,40.206333,30.736912,34.331997,0,0,46421.22
898,2012-06-17 00:00:00+00:00,34.45,29.5,31.704168,35.912167,30.756378,33.062374,0,0,46425.09
899,2012-06-18 00:00:00+00:00,32.05,27.2,29.350004,32.55669,28.392857,30.38516,0,0,46428.04
900,2012-06-19 00:00:00+00:00,36.45,27.25,31.481247,37.303265,28.488834,32.27515,0,0,46430.05
901,2012-06-20 00:00:00+00:00,35.95,28.4,32.01875,38.710182,29.167953,33.162983,0,0,46431.117
902,2012-06-21 00:00:00+00:00,36.55,28.55,31.981249,39.14473,29.313225,33.783295,0,0,46431.24
903,2012-06-22 00:00:00+00:00,36.1,27.95,31.481249,40.597248,30.734509,34.228634,0,0,46430.4
904,2012-06-23 00:00:00+00:00,37.3,28.75,31.856247,41.627598,31.113068,34.90941,0,0,46428.6
905,2012-06-24 00:00:00+00:00,36.9,28.7,31.706247,41.74874,31.956223,34.816185,0,0,46425.83
906,2012-06-25 00:00:00+00:00,36.55,28.5,31.61875,40.08601,31.77295,34.433136,0,0,46422.055
907,2012-06-26 00:00:00+00:00,36.55,26.15,30.887499,41.425705,30.98487,34.69308,0,0,46417.273
908,2012-06-27 00:00:00+00:00,35.0,27.15,29.722921,40.24805,31.255272,34.020752,0,0,46411.51
909,2012-06-28 00:00:00+00:00,35.0,26.9,30.327082,40.189087,29.800156,33.57085,0,0,46404.785
910,2012-06-29 00:00:00+00:00,33.7,26.8,30.122911,36.337803,29.5741,33.485302,0,0,46397.105
911,2012-06-30 00:00:00+00:00,37.15,27.8,31.933332,41.404945,29.749458,34.36244,0,0,46388.492
912,2012-07-01 00:00:00+00:00,34.85,28.75,30.658333,38.115986,30.244968,33.015263,0,0,46378.96
913,2012-07-02 00:00:00+00:00,33.7,28.05,30.48542,35.266937,29.229042,31.885794,0,0,46368.535
914,2012-07-03 00:00:00+00:00,35.5,28.15,31.389582,36.991787,29.30862,32.403805,0,0,46357.223
915,2012-07-04 00:00:00+00:00,37.15,27.9,32.352085,40.586628,29.279198,34.216705,0,0,46345.047
916,2012-07-05 00:00:00+00:00,37.9,28.9,32.029167,42.22838,30.24665,34.781353,0,0,46332.023
917,2012-07-06 00:00:00+00:00,37.3,28.95,31.997917,42.191814,31.853844,35.12225,0,0,46318.168
918,2012-07-07 00:00:00+00:00,36.7,27.6,31.389585,41.67903,31.737762,35.459118,0,0,46303.5
919,2012-07-08 00:00:00+00:00,35.35,27.5,31.004166,40.094296,31.98214,34.585964,0,0,46288.04
920,2012-07-09 00:00:00+00:00,35.05,26.7,30.093748,40.135105,31.180233,34.20505,0,0,46271.81
921,2012-07-10 00:00:00+00:00,35.25,26.3,29.852087,41.55341,31.283981,34.469418,0,0,46254.812
922,2012-07-11 00:00:00+00:00,34.6,26.25,30.397919,41.20035,32.09136,35.283493,0,0,46237.086
923,2012-07-12 00:00:00+00:00,34.95,27.4,30.89167,40.428696,30.798004,35.27049,0,0,46218.633
924,2012-07-13 00:00:00+00:00,35.95,27.15,30.629168,42.4424,30.623383,35.056313,0,0,46199.477
925,2012-07-14 00:00:00+00:00,33.4,26.4,29.831255,37.56075,30.269001,33.497517,0,0,46179.605
926,2012-07-15 00:00:00+00:00,32.25,26.45,28.56458,37.6509,31.078876,33.0317,0,0,46158.832
927,2012-07-16 00:00:00+00:00,32.85,26.75,29.031244,39.552727,31.285854,33.901737,0,0,46137.156
928,2012-07-17 00:00:00+00:00,32.95,26.1,28.866667,38.00551,30.194794,33.096256,0,0,46114.617
929,2012-07-18 00:00:00+00:00,33.45,26.45,29.127085,37.623417,30.174477,33.030144,0,0,46091.246
930,2012-07-19 00:00:00+00:00,33.95,27.35,29.502085,37.045403,29.605656,32.81836,0,0,46067.066
931,2012-07-20 00:00:00+00:00,34.05,26.15,29.193754,37.429504,29.128334,32.339455,0,0,46042.133
932,2012-07-21 00:00:00+00:00,32.6,27.15,29.145834,34.64104,29.02613,31.666464,0,0,46016.46
933,2012-07-22 00:00:00+00:00,33.7,27.15,29.964584,37.43253,29.323486,32.773746,0,0,45990.09
934,2012-07-23 00:00:00+00:00,35.2,27.65,30.941668,39.555977,29.79654,33.858852,0,0,45963.062
935,2012-07-24 00:00:00+00:00,35.05,28.1,31.10208,39.85799,30.31089,34.181747,0,0,45935.395
936,2012-07-25 00:00:00+00:00,34.95,27.9,31.062498,39.74607,31.31593,34.437634,0,0,45907.13
937,2012-07-26 00:00:00+00:00,35.2,26.75,30.254168,39.822823,30.851868,33.929184,0,0,45878.29
938,2012-07-27 00:00:00+00:00,34.65,26.35,29.25,39.562656,30.124386,33.26979,0,0,45848.918
939,2012-07-28 00:00:00+00:00,33.2,27.3,30.170837,35.188156,30.588245,32.706726,0,0,45819.043
940,2012-07-29 00:00:00+00:00,34.2,27.85,29.929163,37.97217,29.987015,33.051273,0,0,45788.684
941,2012-07-30 00:00:00+00:00,35.25,27.55,30.90625,38.489845,29.237427,32.884617,0,0,45757.887
942,2012-07-31 00:00:00+00:00,35.8,27.75,31.439583,39.042458,28.566654,32.999657,0,0,45726.676
943,2012-08-01 00:00:00+00:00,35.95,28.1,31.620832,39.096542,28.172031,32.779964,0,0,45695.082
944,2012-08-02 00:00:00+00:00,36.5,28.15,31.945833,39.750305,28.80774,33.508698,0,0,45663.13
945,2012-08-03 00:00:00+00:00,34.15,28.8,30.708334,36.303295,29.929985,33.047344,0,0,45630.8
946,2012-08-04 00:00:00+00:00,34.4,26.55,29.53125,36.477592,29.937618,31.9876,0,0,45597.84
947,2012-08-05 00:00:00+00:00,34.35,27.95,30.195837,37.67872,29.327309,32.702072,0,0,45564.234
948,2012-08-06 00:00:00+00:00,34.6,27.95,30.797918,36.469955,29.69968,32.595387,0,0,45530.02
949,2012-08-07 00:00:00+00:00,34.25,27.25,29.787498,36.44074,29.68346,31.953056,0,0,45495.23
950,2012-08-08 00:00:00+00:00,34.25,25.9,29.331253,37.83266,29.508877,32.359085,0,0,45459.91
951,2012-08-09 00:00:00+00:00,34.25,26.15,29.089579,37.184402,28.956081,31.876974,0,0,45424.082
952,2012-08-10 00:00:00+00:00,32.45,26.95,28.516672,34.097916,28.515263,30.720125,0,0,45387.797
953,2012-08-11 00:00:00+00:00,31.5,26.1,28.037498,34.13137,28.556087,31.213028,0,0,45351.08
954,2012-08-12 00:00:00+00:00,33.85,26.4,29.647919,37.379425,29.283604,32.86686,0,0,45313.96
955,2012-08-13 00:00:00+00:00,33.75,26.2,28.900002,38.0902,30.846539,33.22492,0,0,45276.49
956,2012-08-14 00:00:00+00:00,33.3,26.6,29.362501,38.15355,30.084713,33.044926,0,0,45238.68
957,2012-08-15 00:00:00+00:00,34.0,26.85,29.512499,39.299156,29.966354,33.427902,0,0,45200.574
958,2012-08-16 00:00:00+00:00,34.5,26.85,30.102083,41.204155,30.224571,33.89578,0,0,45162.207
959,2012-08-17 00:00:00+00:00,34.8,28.35,30.74792,40.22658,30.453182,33.619587,0,0,45123.598
960,2012-08-18 00:00:00+00:00,35.2,28.15,30.74792,39.90751,29.759544,33.17834,0,0,45084.79
961,2012-08-19 00:00:00+00:00,35.45,27.3,30.460417,41.191853,29.228172,33.447662,0,0,45045.81
962,2012-08-20 00:00:00+00:00,34.7,27.5,30.106249,39.30033,30.215042,33.17689,0,0,45006.688
963,2012-08-21 00:00:00+00:00,34.0,27.15,29.85834,39.443153,30.356289,33.707195,0,0,44967.45
964,2012-08-22 00:00:00+00:00,34.35,26.9,29.652079,39.010544,31.197315,33.90865,0,0,44928.13
965,2012-08-23 00:00:00+00:00,33.55,26.15,29.32917,38.067978,30.334896,33.341244,0,0,44888.703
966,2012-08-24 00:00:00+00:00,33.9,26.1,29.306252,40.023506,29.610455,33.415157,0,0,44848.89
967,2012-08-25 00:00:00+00:00,35.1,25.35,28.925001,41.42416,29.838486,33.57107,0,0,44808.67
968,2012-08-26 00:00:00+00:00,31.45,25.6,28.679163,34.73858,29.654285,32.37668,0,0,44768.086
969,2012-08-27 00:00:00+00:00,33.1,26.7,29.410421,36.856712,29.09917,32.095337,0,0,44727.152
970,2012-08-28 00:00:00+00:00,34.0,26.75,29.295832,38.00502,28.66922,32.712673,0,0,44685.91
971,2012-08-29 00:00:00+00:00,31.55,25.25,27.566664,34.97553,28.664986,30.870443,0,0,44644.395
972,2012-08-30 00:00:00+00:00,31.4,25.25,27.720835,34.357258,29.238632,30.923613,0,0,44602.625
973,2012-08-31 00:00:00+00:00,33.0,26.3,29.158333,36.565605,29.62732,32.047184,0,0,44560.64
974,2012-09-01 00:00:00+00:00,33.8,26.75,29.829163,35.600155,29.908401,32.273132,0,0,44518.46
975,2012-09-02 00:00:00+00:00,34.1,26.45,29.425005,37.149086,29.79969,33.015972,0,0,44476.13
976,2012-09-03 00:00:00+00:00,32.2,26.95,28.26458,35.31795,29.93261,32.000755,0,0,44433.66
977,2012-09-04 00:00:00+00:00,32.15,27.15,29.079165,33.92275,29.256844,31.148943,0,0,44391.094
978,2012-09-05 00:00:00+00:00,34.4,26.9,29.952082,37.43506,28.683552,32.907078,0,0,44348.45
979,2012-09-06 00:00:00+00:00,34.0,27.1,29.85417,39.256344,30.798862,33.99947,0,0,44305.758
980,2012-09-07 00:00:00+00:00,32.95,25.65,29.281256,37.478573,29.858368,33.516087,0,0,44263.047
981,2012-09-08 00:00:00+00:00,29.75,25.55,27.147913,33.36825,28.917961,30.963572,0,0,44220.34
982,2012-09-09 00:00:00+00:00,31.85,25.5,28.966665,35.691788,28.606285,32.079426,0,0,44177.668
983,2012-09-10 00:00:00+00:00,32.65,26.65,29.077082,37.244736,29.135078,32.525658,0,0,44135.06
984,2012-09-11 00:00:00+00:00,33.85,26.65,29.722921,38.313843,29.239014,33.277546,0,0,44092.535
985,2012-09-12 00:00:00+00:00,33.5,27.1,29.856249,39.276955,30.698425,33.867115,0,0,44050.074
986,2012-09-13 00:00:00+00:00,32.65,26.2,29.406252,38.096222,30.42138,33.57934,0,0,44007.39
987,2012-09-14 00:00:00+00:00,33.9,25.5,29.231247,38.904778,29.335388,33.32057,0,0,43964.457
988,2012-09-15 00:00:00+00:00,34.05,26.65,29.477081,39.385532,29.06514,33.23012,0,0,43921.31
989,2012-09-16 00:00:00+00:00,34.35,26.4,29.979166,39.428566,28.277225,33.15934,0,0,43877.973
990,2012-09-17 00:00:00+00:00,33.95,27.35,30.239584,38.97737,30.712395,34.018055,0,0,43834.48
991,2012-09-18 00:00:00+00:00,34.05,27.15,30.000006,38.901104,31.863129,34.119778,0,0,43790.855
992,2012-09-19 00:00:00+00:00,33.55,27.05,29.958336,38.444622,31.478119,33.951405,0,0,43747.13
993,2012-09-20 00:00:00+00:00,34.5,27.55,30.041664,38.82721,31.252724,34.107132,0,0,43703.324
994,2012-09-21 00:00:00+00:00,33.85,27.4,29.652084,38.694527,31.236973,33.657597,0,0,43659.48
995,2012-09-22 00:00:00+00:00,34.75,27.65,30.281248,39.026783,31.254444,33.968,0,0,43615.613
996,2012-09-23 00:00:00+00:00,35.35,27.6,30.543747,40.442482,31.065937,34.241695,0,0,43571.754
997,2012-09-24 00:00:00+00:00,35.6,27.5,30.872915,40.280724,30.715858,34.38716,0,0,43527.93
998,2012-09-25 00:00:00+00:00,36.0,26.9,30.737505,39.592476,30.254139,34.23492,0,0,43484.176
999,2012-09-26 00:00:00+00:00,35.0,24.6,29.389582,39.7186,27.998695,33.51704,0,0,43440.51
1000,2012-09-27 00:00:00+00:00,33.35,24.7,28.418749,39.2391,27.99479,32.966534,0,0,43396.965
1001,2012-09-28 00:00:00+00:00,31.75,24.6,27.043747,36.791412,28.576275,31.816938,0,0,43353.566
1002,2012-09-29 00:00:00+00:00,28.5,24.8,26.320837,32.668243,29.195099,30.950502,0,0,43310.344
1003,2012-09-30 00:00:00+00:00,28.45,24.55,26.206247,34.313725,27.78262,30.936369,0,0,43267.32
1004,2012-10-01 00:00:00+00:00,29.95,24.55,26.981249,34.625214,28.520714,31.164886,0,0,43224.535
1005,2012-10-02 00:00:00+00:00,31.9,25.8,28.466665,37.367702,28.844124,32.24973,0,0,43181.95
1006,2012-10-03 00:00:00+00:00,32.7,26.2,28.770834,37.60717,29.215767,32.14684,0,0,43139.258
1007,2012-10-04 00:00:00+00:00,33.6,25.5,28.775,37.29915,29.088005,32.23249,0,0,43096.445
1008,2012-10-05 00:00:00+00:00,33.15,25.45,28.862501,40.505577,28.870232,33.727608,0,0,43053.54
1009,2012-10-06 00:00:00+00:00,32.6,26.2,28.920832,37.610638,30.638363,33.94524,0,0,43010.566
1010,2012-10-07 00:00:00+00:00,32.0,25.55,28.014587,37.734596,30.075829,33.267323,0,0,42967.56
1011,2012-10-08 00:00:00+00:00,32.95,25.6,28.377085,38.79175,30.723206,33.386772,0,0,42924.547
1012,2012-10-09 00:00:00+00:00,33.05,25.4,28.679167,36.388645,30.09116,32.730453,0,0,42881.566
1013,2012-10-10 00:00:00+00:00,33.4,25.35,28.854164,37.1149,29.839905,32.838604,0,0,42838.65
1014,2012-10-11 00:00:00+00:00,32.75,25.2,28.897917,36.454174,29.638428,33.02921,0,0,42795.82
1015,2012-10-12 00:00:00+00:00,32.35,25.8,28.829165,37.13726,31.159775,33.504967,0,0,42753.117
1016,2012-10-13 00:00:00+00:00,32.5,25.75,28.422918,37.196335,30.194283,33.083515,0,0,42710.574
1017,2012-10-14 00:00:00+00:00,32.4,25.35,28.370832,37.910378,29.95179,33.181232,0,0,42668.215
1018,2012-10-15 00:00:00+00:00,31.85,25.0,28.166664,36.525852,30.159012,32.811016,0,0,42626.074
1019,2012-10-16 00:00:00+00:00,30.6,24.85,27.014587,35.876198,29.002605,31.499199,0,0,42584.19
1020,2012-10-17 00:00:00+00:00,28.95,24.7,26.599998,32.330753,28.715477,30.272802,0,0,42542.598
1021,2012-10-18 00:00:00+00:00,29.65,24.35,26.304169,33.129715,28.650642,30.24981,0,0,42501.324
1022,2012-10-19 00:00:00+00:00,27.1,24.25,25.222918,31.225712,28.15023,29.13852,0,0,42460.406
1023,2012-10-20 00:00:00+00:00,26.55,24.25,25.152082,30.653885,28.491867,29.53502,0,0,42419.883
1024,2012-10-21 00:00:00+00:00,29.15,24.5,26.304167,33.19699,28.763363,30.701302,0,0,42379.78
1025,2012-10-22 00:00:00+00:00,29.2,24.25,26.647917,35.956654,28.704445,31.316736,0,0,42340.08
1026,2012-10-23 00:00:00+00:00,29.55,24.6,26.518747,34.270256,28.692463,30.929796,0,0,42300.445
1027,2012-10-24 00:00:00+00:00,28.95,24.45,26.743753,34.524765,28.987167,31.60505,0,0,42260.855
1028,2012-10-25 00:00:00+00:00,29.9,24.35,26.795828,35.631058,28.999378,31.172327,0,0,42221.336
1029,2012-10-26 00:00:00+00:00,29.8,24.85,27.070831,33.51388,27.472301,30.028687,0,0,42181.93
1030,2012-10-27 00:00:00+00:00,30.1,25.4,27.906248,32.26478,27.604889,29.498123,0,0,42142.68
1031,2012-10-28 00:00:00+00:00,29.2,25.7,27.479166,31.690845,27.50281,29.392754,0,0,42103.61
1032,2012-10-29 00:00:00+00:00,30.05,26.5,28.025,30.730114,28.538372,29.279764,0,0,42064.76
1033,2012-10-30 00:00:00+00:00,26.55,24.3,24.985415,28.58131,25.643476,26.765007,0,0,42026.17
1034,2012-10-31 00:00:00+00:00,26.2,24.25,25.275002,26.921164,23.10394,25.089933,0,0,41987.89
1035,2012-11-01 00:00:00+00:00,29.2,24.8,26.931252,31.619892,27.142944,29.341734,0,0,41949.938
1036,2012-11-02 00:00:00+00:00,31.3,25.4,27.929169,35.358986,28.314545,31.188726,0,0,41912.363
1037,2012-11-03 00:00:00+00:00,31.2,24.7,27.464582,35.798042,28.99104,31.742477,0,0,41875.21
1038,2012-11-04 00:00:00+00:00,30.1,24.65,26.85,36.524975,29.053074,32.06322,0,0,41838.51
1039,2012-11-05 00:00:00+00:00,30.4,24.15,26.916666,35.805984,28.96307,31.522749,0,0,41802.312
1040,2012-11-06 00:00:00+00:00,30.4,24.25,26.783335,36.125866,29.222244,31.670546,0,0,41766.652
1041,2012-11-07 00:00:00+00:00,29.7,23.2,26.666666,35.182236,27.8825,31.592354,0,0,41731.57
1042,2012-11-08 00:00:00+00:00,30.15,22.45,26.356253,35.871445,26.817074,31.052912,0,0,41697.117
1043,2012-11-09 00:00:00+00:00,29.85,22.3,26.20417,34.978638,26.593132,30.647432,0,0,41663.332
1044,2012-11-10 00:00:00+00:00,29.15,23.55,26.264582,32.91209,27.25266,29.482424,0,0,41630.258
1045,2012-11-11 00:00:00+00:00,28.8,23.25,25.831251,31.300518,25.811857,28.101082,0,0,41597.883
1046,2012-11-12 00:00:00+00:00,28.85,23.15,25.897917,31.18349,24.951736,27.646833,0,0,41565.867
1047,2012-11-13 00:00:00+00:00,28.35,22.8,25.43125,29.412636,24.141657,26.247263,0,0,41534.19
1048,2012-11-14 00:00:00+00:00,28.45,22.0,24.989584,28.87725,23.486483,25.621511,0,0,41502.89
1049,2012-11-15 00:00:00+00:00,28.55,21.9,25.058334,29.273533,23.263124,25.842184,0,0,41472.004
1050,2012-11-16 00:00:00+00:00,28.3,20.85,24.795835,28.901562,22.767447,25.697678,0,0,41441.566
1051,2012-11-17 00:00:00+00:00,28.5,20.0,24.245834,29.699436,21.279526,25.034918,0,0,41411.613
1052,2012-11-18 00:00:00+00:00,29.25,19.5,24.627083,29.108803,20.212147,25.466837,0,0,41382.188
1053,2012-11-19 00:00:00+00:00,29.95,22.75,25.9625,33.27272,24.831234,28.553888,0,0,41353.33
1054,2012-11-20 00:00:00+00:00,30.65,24.3,27.10833,34.286884,26.875114,30.497091,0,0,41325.074
1055,2012-11-21 00:00:00+00:00,29.85,24.3,26.554167,31.685154,27.047798,28.943163,0,0,41297.457
1056,2012-11-22 00:00:00+00:00,27.6,24.4,25.68542,31.137287,27.227438,29.464941,0,0,41270.523
1057,2012-11-23 00:00:00+00:00,27.6,23.65,25.49792,31.705338,28.18985,29.781069,0,0,41244.312
1058,2012-11-24 00:00:00+00:00,29.0,23.7,25.856249,32.88225,28.121666,29.740301,0,0,41218.87
1059,2012-11-25 00:00:00+00:00,29.1,23.85,26.260416,32.750717,27.939072,30.042345,0,0,41194.223
1060,2012-11-26 00:00:00+00:00,28.75,23.7,25.985418,31.695076,27.022572,28.841148,0,0,41170.426
1061,2012-11-27 00:00:00+00:00,28.5,22.2,25.368753,30.826881,25.144371,27.875265,0,0,41147.516
1062,2012-11-28 00:00:00+00:00,28.2,21.4,24.550001,29.972122,23.71755,26.519678,0,0,41125.535
1063,2012-11-29 00:00:00+00:00,27.95,19.3,23.74375,30.246162,21.7166,25.946081,0,0,41104.523
1064,2012-11-30 00:00:00+00:00,28.65,18.5,23.970833,31.998093,20.401266,26.445826,0,0,41084.52
1065,2012-12-01 00:00:00+00:00,28.5,19.3,24.379166,30.98854,21.658142,26.734056,0,0,41065.53
1066,2012-12-02 00:00:00+00:00,27.45,21.85,25.270828,27.582973,24.354216,26.288948,0,0,41047.324
1067,2012-12-03 00:00:00+00:00,25.85,23.95,24.589584,28.399223,25.86952,26.86231,0,0,41029.883
1068,2012-12-04 00:00:00+00:00,26.3,24.05,24.691666,29.722977,26.80905,28.02226,0,0,41013.21
1069,2012-12-05 00:00:00+00:00,27.9,24.2,25.489584,32.331123,27.870083,29.368418,0,0,40997.348
1070,2012-12-06 00:00:00+00:00,28.55,22.8,25.702082,32.00907,26.559088,29.039728,0,0,40982.3
1071,2012-12-07 00:00:00+00:00,28.7,20.9,24.995836,32.4711,24.311066,28.645178,0,0,40968.094
1072,2012-12-08 00:00:00+00:00,28.6,20.2,24.418747,33.665855,23.538036,28.271013,0,0,40954.75
1073,2012-12-09 00:00:00+00:00,28.4,19.8,23.75208,34.116558,22.94,27.522139,0,0,40942.28
1074,2012-12-10 00:00:00+00:00,28.0,20.05,23.606249,32.54894,23.33285,27.171928,0,0,40930.715
1075,2012-12-11 00:00:00+00:00,28.0,19.8,23.870829,32.122818,22.865162,27.42727,0,0,40920.066
1076,2012-12-12 00:00:00+00:00,28.2,19.95,23.799997,33.21744,23.169624,27.390673,0,0,40910.355
1077,2012-12-13 00:00:00+00:00,28.1,20.15,24.008333,31.914341,23.598957,27.448874,0,0,40901.6
